FechaPrediccion(UTC)	Hora	Vel78m(m/s)	Dir_78m
2015/08/01 05:00 7.714521 356.65634
2015/08/01 06:00 7.1346674 359.82852
2015/08/01 07:00 6.941849 5.6994767
2015/08/01 08:00 6.5497494 11.849373
2015/08/01 09:00 6.0868177 17.739676
2015/08/01 10:00 5.6559744 23.457952
2015/08/01 11:00 5.3940268 30.639103
2015/08/01 12:00 5.2106886 38.843277
2015/08/01 13:00 5.039673 46.809456
2015/08/01 14:00 4.8450723 53.150307
2015/08/01 15:00 4.8270936 59.454456
2015/08/01 16:00 4.9877324 66.89049
2015/08/01 17:00 5.430136 76.1352
2015/08/01 18:00 6.2457376 85.55203
2015/08/01 19:00 6.484157 85.33273
2015/08/01 20:00 6.6899023 80.77968
2015/08/01 21:00 7.131797 79.010864
2015/08/01 22:00 7.312614 77.54073
2015/08/01 23:00 7.075579 73.94606
2015/08/02 00:00 6.0633383 57.076157
2015/08/02 01:00 6.429692 52.465435
2015/08/02 02:00 6.7772317 50.558987
2015/08/02 03:00 7.044666 49.006794
2015/08/02 04:00 7.282271 48.027287
2015/08/02 05:00 6.5153203 47.166866
2015/08/02 06:00 5.6178403 51.46352
2015/08/02 07:00 5.626037 54.196644
2015/08/02 08:00 5.4114537 52.5382
2015/08/02 09:00 5.429566 52.05393
2015/08/02 10:00 5.4513383 56.824253
2015/08/02 11:00 5.5424104 61.88291
2015/08/02 12:00 5.6523905 68.26671
2015/08/02 13:00 5.552605 72.56976
2015/08/02 14:00 5.477006 74.26996
2015/08/02 15:00 5.8281527 75.88753
2015/08/02 16:00 6.3786063 79.34108
2015/08/02 17:00 6.970822 82.973175
2015/08/02 18:00 7.710846 85.36446
2015/08/02 19:00 7.7240343 81.615814
2015/08/02 20:00 7.224574 76.08856
2015/08/02 21:00 6.487735 70.40894
2015/08/02 22:00 5.866869 64.39907
2015/08/02 23:00 5.3730946 56.225525
2015/08/03 00:00 4.5303173 43.201813
2015/08/03 01:00 4.466254 33.516064
2015/08/03 02:00 4.582732 24.909437
2015/08/03 03:00 4.8268204 17.167286
2015/08/03 04:00 5.1199565 14.271771
2015/08/03 05:00 4.8407884 15.947945
2015/08/03 06:00 3.6547723 13.032215
2015/08/03 07:00 3.4916356 33.544807
2015/08/03 08:00 4.3889785 48.77642
2015/08/03 09:00 4.7120934 57.351578
2015/08/03 10:00 4.802171 63.120247
2015/08/03 11:00 4.766902 67.23101
2015/08/03 12:00 4.59319 69.02707
2015/08/03 13:00 4.376712 68.956985
2015/08/03 14:00 4.250635 68.7726
2015/08/03 15:00 4.270171 69.78271
2015/08/03 16:00 4.5612235 73.785576
2015/08/03 17:00 5.3942723 86.307686
2015/08/03 18:00 6.4848833 95.8911
2015/08/03 19:00 6.212099 95.1516
2015/08/03 20:00 5.1543694 91.343185
2015/08/03 21:00 3.8272388 84.90701
2015/08/03 22:00 2.7153318 69.30611
2015/08/03 23:00 2.236866 33.81891
2015/08/04 00:00 5.378095 333.0744
2015/08/04 01:00 6.289673 334.6393
2015/08/04 02:00 6.861416 341.41122
2015/08/04 03:00 7.135133 350.6386
2015/08/04 04:00 7.0706043 359.61316
2015/08/04 05:00 6.2117906 4.915426
2015/08/04 06:00 4.5792966 1.0575991
2015/08/04 07:00 4.001592 6.925442
2015/08/04 08:00 5.039239 18.893757
2015/08/04 09:00 5.900589 31.714815
2015/08/04 10:00 6.2648735 42.69748
2015/08/04 11:00 6.4577165 51.2593
2015/08/04 12:00 6.50026 58.252384
2015/08/04 13:00 6.5463815 63.787754
2015/08/04 14:00 6.689065 68.74765
2015/08/04 15:00 6.82859 73.32633
2015/08/04 16:00 6.6294327 76.5169
2015/08/04 17:00 6.1599073 79.99594
2015/08/04 18:00 6.097942 77.97039
2015/08/04 19:00 5.8681865 69.767944
2015/08/04 20:00 5.5030527 60.356762
2015/08/04 21:00 5.094331 50.58315
2015/08/04 22:00 4.816333 40.204082
2015/08/04 23:00 4.775553 28.229433
2015/08/05 00:00 6.9129395 5.3548675
2015/08/05 01:00 7.430201 12.841265
2015/08/05 02:00 7.6133285 19.436768
2015/08/05 03:00 7.635237 25.794868
2015/08/05 04:00 7.4598985 31.304613
2015/08/05 05:00 6.344079 34.794254
2015/08/05 06:00 4.491314 35.23945
2015/08/05 07:00 4.047973 33.96189
2015/08/05 08:00 4.605015 31.91062
2015/08/05 09:00 5.0092835 31.506453
2015/08/05 10:00 5.524394 31.971697
2015/08/05 11:00 6.0422564 36.00975
2015/08/05 12:00 6.4883866 43.833115
2015/08/05 13:00 6.751269 51.17876
2015/08/05 14:00 6.7982235 58.28572
2015/08/05 15:00 6.6500654 64.7919
2015/08/05 16:00 6.254704 71.10896
2015/08/05 17:00 5.753249 78.3528
2015/08/05 18:00 5.300874 79.69296
2015/08/05 19:00 4.746761 68.56384
2015/08/05 20:00 4.3726697 51.320957
2015/08/05 21:00 4.360582 31.589655
2015/08/05 22:00 4.7602005 14.145814
2015/08/05 23:00 5.6638384 2.9572723
2015/08/06 00:00 8.976117 29.08966
2015/08/06 01:00 9.646336 31.644978
2015/08/06 02:00 10.016056 34.674267
2015/08/06 03:00 10.034816 35.015457
2015/08/06 04:00 9.766021 33.43965
2015/08/06 05:00 8.321762 30.38767
2015/08/06 06:00 6.288307 23.041872
2015/08/06 07:00 6.190046 19.015163
2015/08/06 08:00 7.494264 23.87184
2015/08/06 09:00 7.4031477 29.802666
2015/08/06 10:00 7.156119 36.252266
2015/08/06 11:00 6.9663234 43.0958
2015/08/06 12:00 7.0706396 49.91392
2015/08/06 13:00 7.2946677 56.20285
2015/08/06 14:00 7.3862243 60.981083
2015/08/06 15:00 7.4742227 64.28444
2015/08/06 16:00 7.57149 67.26931
2015/08/06 17:00 7.7688584 70.15762
2015/08/06 18:00 8.582582 67.09737
2015/08/06 19:00 9.208735 59.7288
2015/08/06 20:00 9.365634 54.30337
2015/08/06 21:00 9.313154 50.96822
2015/08/06 22:00 9.334753 48.44097
2015/08/06 23:00 9.441938 46.291607
2015/08/07 00:00 9.914431 42.66124
2015/08/07 01:00 9.705548 44.26198
2015/08/07 02:00 9.549217 45.342545
2015/08/07 03:00 9.489756 45.14057
2015/08/07 04:00 9.404359 45.005547
2015/08/07 05:00 8.298329 45.10816
2015/08/07 06:00 6.26852 44.619537
2015/08/07 07:00 5.781487 45.04198
2015/08/07 08:00 7.222747 44.17452
2015/08/07 09:00 7.4587193 43.837963
2015/08/07 10:00 7.312001 47.545082
2015/08/07 11:00 7.2529364 53.964344
2015/08/07 12:00 7.225374 59.674557
2015/08/07 13:00 7.265537 65.66965
2015/08/07 14:00 7.250502 71.28344
2015/08/07 15:00 7.2760468 76.35715
2015/08/07 16:00 7.420176 81.17502
2015/08/07 17:00 7.866552 85.67872
2015/08/07 18:00 8.537179 83.62726
2015/08/07 19:00 8.927597 78.15697
2015/08/07 20:00 8.978033 74.13138
2015/08/07 21:00 8.8618965 71.32765
2015/08/07 22:00 8.61787 68.74978
2015/08/07 23:00 8.148133 66.07032
2015/08/08 00:00 8.254483 47.864716
2015/08/08 01:00 8.552058 43.99737
2015/08/08 02:00 8.812907 41.825474
2015/08/08 03:00 8.866929 38.945526
2015/08/08 04:00 9.016998 36.434578
2015/08/08 05:00 8.307175 37.150738
2015/08/08 06:00 7.3072267 38.652172
2015/08/08 07:00 7.857133 45.07696
2015/08/08 08:00 8.079176 48.534084
2015/08/08 09:00 8.2794895 51.730488
2015/08/08 10:00 8.24241 54.60774
2015/08/08 11:00 7.983475 57.285988
2015/08/08 12:00 7.683382 59.824776
2015/08/08 13:00 7.4023294 62.983006
2015/08/08 14:00 7.0859933 64.46839
2015/08/08 15:00 6.9170637 65.115814
2015/08/08 16:00 6.9094205 67.13109
2015/08/08 17:00 7.1022873 70.73194
2015/08/08 18:00 7.7327776 68.74758
2015/08/08 19:00 8.029673 61.19176
2015/08/08 20:00 8.131612 54.482742
2015/08/08 21:00 8.029157 50.581066
2015/08/08 22:00 7.764965 46.59442
2015/08/08 23:00 7.3897405 40.86916
2015/08/09 00:00 8.552364 35.72901
2015/08/09 01:00 8.322785 35.24379
2015/08/09 02:00 8.232282 35.29261
2015/08/09 03:00 8.295519 36.793896
2015/08/09 04:00 8.521009 37.99119
2015/08/09 05:00 7.785569 39.16425
2015/08/09 06:00 6.2078505 40.56884
2015/08/09 07:00 5.9436545 43.793762
2015/08/09 08:00 6.2787876 46.796597
2015/08/09 09:00 6.801752 50.867992
2015/08/09 10:00 7.131752 56.322193
2015/08/09 11:00 7.121088 61.37129
2015/08/09 12:00 7.015364 64.61272
2015/08/09 13:00 6.881957 67.04589
2015/08/09 14:00 6.7958155 69.49039
2015/08/09 15:00 6.7537503 72.092026
2015/08/09 16:00 6.6929746 75.25158
2015/08/09 17:00 6.711265 79.52813
2015/08/09 18:00 6.8402305 78.79521
2015/08/09 19:00 6.601926 72.27315
2015/08/09 20:00 6.2784247 64.93041
2015/08/09 21:00 5.802835 58.51143
2015/08/09 22:00 5.273611 50.43028
2015/08/09 23:00 4.798114 36.75632
2015/08/10 00:00 7.0183816 18.849354
2015/08/10 01:00 6.9999704 18.326708
2015/08/10 02:00 6.9464183 18.071844
2015/08/10 03:00 6.804816 18.238392
2015/08/10 04:00 6.6789904 21.250467
2015/08/10 05:00 6.109631 26.395813
2015/08/10 06:00 4.7645936 27.859518
2015/08/10 07:00 4.249463 28.552235
2015/08/10 08:00 5.0468664 33.46285
2015/08/10 09:00 5.576645 42.372757
2015/08/10 10:00 6.2572217 54.792496
2015/08/10 11:00 6.611813 62.41349
2015/08/10 12:00 6.759666 64.37862
2015/08/10 13:00 6.936306 65.81075
2015/08/10 14:00 7.058847 67.95591
2015/08/10 15:00 7.105552 69.50283
2015/08/10 16:00 6.9233117 71.240616
2015/08/10 17:00 6.421851 74.356064
2015/08/10 18:00 5.9257812 72.89688
2015/08/10 19:00 5.236489 63.36874
2015/08/10 20:00 4.596288 49.280884
2015/08/10 21:00 4.2616405 33.763935
2015/08/10 22:00 4.295834 20.006378
2015/08/10 23:00 4.5990205 10.391877
2015/08/11 00:00 6.6969604 20.155035
2015/08/11 01:00 6.9560575 24.327589
2015/08/11 02:00 7.077119 27.18238
2015/08/11 03:00 7.123152 27.33484
2015/08/11 04:00 7.0734644 28.041426
2015/08/11 05:00 6.682124 30.382746
2015/08/11 06:00 5.320687 28.842253
2015/08/11 07:00 5.029133 28.211618
2015/08/11 08:00 6.187123 32.731785
2015/08/11 09:00 6.9217925 39.970554
2015/08/11 10:00 7.379447 47.96688
2015/08/11 11:00 7.5027666 53.5824
2015/08/11 12:00 7.4272804 58.10789
2015/08/11 13:00 7.3242393 62.316654
2015/08/11 14:00 7.115104 66.3062
2015/08/11 15:00 6.73648 69.08172
2015/08/11 16:00 6.1734133 71.4473
2015/08/11 17:00 5.7218137 76.16945
2015/08/11 18:00 5.5068913 77.90384
2015/08/11 19:00 5.0316887 73.80937
2015/08/11 20:00 4.3696237 67.128
2015/08/11 21:00 3.7680118 57.810654
2015/08/11 22:00 3.2827585 42.02418
2015/08/11 23:00 3.236784 16.50577
2015/08/12 00:00 3.9438257 329.54922
2015/08/12 01:00 4.975601 330.22162
2015/08/12 02:00 5.3286147 336.1778
2015/08/12 03:00 5.215298 348.88672
2015/08/12 04:00 5.0666766 5.702783
2015/08/12 05:00 4.821893 19.687359
2015/08/12 06:00 4.310811 21.03735
2015/08/12 07:00 3.6672716 18.346605
2015/08/12 08:00 4.2712336 26.888634
2015/08/12 09:00 5.203403 35.86805
2015/08/12 10:00 5.469939 42.53898
2015/08/12 11:00 5.507556 48.606228
2015/08/12 12:00 5.760359 54.71371
2015/08/12 13:00 6.15344 63.523277
2015/08/12 14:00 6.428783 74.59717
2015/08/12 15:00 6.8258815 84.696045
2015/08/12 16:00 7.2600656 91.66071
2015/08/12 17:00 7.5025167 93.61263
2015/08/12 18:00 7.287503 92.93097
2015/08/12 19:00 6.1028714 91.19183
2015/08/12 20:00 4.543264 85.270966
2015/08/12 21:00 3.213967 69.26265
2015/08/12 22:00 2.5566876 29.84209
2015/08/12 23:00 3.090652 346.34113
2015/08/13 00:00 6.408572 330.9664
2015/08/13 01:00 7.3908343 342.32724
2015/08/13 02:00 7.8645935 355.6889
2015/08/13 03:00 7.8942976 5.9608517
2015/08/13 04:00 7.6391945 13.298984
2015/08/13 05:00 6.8088684 19.116524
2015/08/13 06:00 5.0710278 19.451197
2015/08/13 07:00 4.1942463 21.731928
2015/08/13 08:00 4.276332 26.31946
2015/08/13 09:00 4.8009024 27.27205
2015/08/13 10:00 5.5334225 27.291409
2015/08/13 11:00 6.3472023 30.619175
2015/08/13 12:00 6.6203737 33.56695
2015/08/13 13:00 6.5684814 36.07317
2015/08/13 14:00 6.2751136 40.876087
2015/08/13 15:00 5.847797 43.306866
2015/08/13 16:00 4.9743786 47.870342
2015/08/13 17:00 4.4378347 68.19992
2015/08/13 18:00 4.5836067 88.91268
2015/08/13 19:00 4.49766 92.55616
2015/08/13 20:00 3.947965 88.2792
2015/08/13 21:00 3.174098 82.07697
2015/08/13 22:00 2.3744912 73.08287
2015/08/13 23:00 1.7885021 51.55529
2015/08/14 00:00 8.161523 346.88043
2015/08/14 01:00 8.838311 345.4605
2015/08/14 02:00 8.908788 342.6195
2015/08/14 03:00 8.72394 340.683
2015/08/14 04:00 8.302033 339.28003
2015/08/14 05:00 7.2620797 337.60135
2015/08/14 06:00 5.680351 332.574
2015/08/14 07:00 4.09798 321.4413
2015/08/14 08:00 3.7528975 324.26923
2015/08/14 09:00 3.8476791 333.45312
2015/08/14 10:00 3.573314 338.19687
2015/08/14 11:00 2.72044 346.31415
2015/08/14 12:00 2.1710367 337.2181
2015/08/14 13:00 2.1581817 324.38617
2015/08/14 14:00 2.4533353 318.1848
2015/08/14 15:00 2.8462594 315.53232
2015/08/14 16:00 3.374785 316.38718
2015/08/14 17:00 3.90465 317.7371
2015/08/14 18:00 4.47645 316.29077
2015/08/14 19:00 5.013536 316.20618
2015/08/14 20:00 5.2137933 316.27008
2015/08/14 21:00 4.960695 317.37302
2015/08/14 22:00 4.5216703 316.93176
2015/08/14 23:00 4.304722 317.10156
2015/08/15 00:00 6.323669 252.71674
2015/08/15 01:00 6.4460177 262.183
2015/08/15 02:00 6.471704 270.8815
2015/08/15 03:00 6.2885284 279.51752
2015/08/15 04:00 5.9577837 288.2723
2015/08/15 05:00 5.3474755 295.7078
2015/08/15 06:00 4.1337013 296.5393
2015/08/15 07:00 2.9042528 299.85577
2015/08/15 08:00 2.5433187 316.39343
2015/08/15 09:00 2.4239674 332.89804
2015/08/15 10:00 2.337273 336.82294
2015/08/15 11:00 1.9920673 338.20334
2015/08/15 12:00 1.8286369 339.32498
2015/08/15 13:00 1.7689462 343.55203
2015/08/15 14:00 1.7012364 354.69232
2015/08/15 15:00 1.7354836 10.254223
2015/08/15 16:00 1.7545754 28.30502
2015/08/15 17:00 2.3789632 71.99941
2015/08/15 18:00 3.1857872 108.580376
2015/08/15 19:00 3.7594826 133.2795
2015/08/15 20:00 3.8705533 153.824
2015/08/15 21:00 3.7777932 172.34567
2015/08/15 22:00 3.7496605 188.87477
2015/08/15 23:00 3.687062 204.42816
2015/08/16 00:00 7.8194695 192.78198
2015/08/16 01:00 7.5685096 200.37836
2015/08/16 02:00 7.070536 207.64291
2015/08/16 03:00 6.4090004 214.90112
2015/08/16 04:00 5.5454 223.78043
2015/08/16 05:00 4.255214 232.51189
2015/08/16 06:00 2.2801301 238.2863
2015/08/16 07:00 0.85798985 265.90338
2015/08/16 08:00 0.39039612 48.63418
2015/08/16 09:00 1.0570232 121.11415
2015/08/16 10:00 1.57275 119.41996
2015/08/16 11:00 2.3613276 118.406815
2015/08/16 12:00 3.1065238 119.63297
2015/08/16 13:00 4.144314 120.81859
2015/08/16 14:00 5.434991 121.751274
2015/08/16 15:00 6.987193 122.8734
2015/08/16 16:00 8.656774 125.11706
2015/08/16 17:00 9.937414 127.45386
2015/08/16 18:00 10.368541 134.02527
2015/08/16 19:00 9.897881 139.174
2015/08/16 20:00 9.653439 140.75075
2015/08/16 21:00 9.7441635 141.49628
2015/08/16 22:00 9.864369 141.7374
2015/08/16 23:00 9.857777 142.22768
2015/08/17 00:00 9.501337 126.30172
2015/08/17 01:00 9.40273 126.996216
2015/08/17 02:00 9.306356 125.90214
2015/08/17 03:00 9.340948 123.42551
2015/08/17 04:00 9.510578 119.9217
2015/08/17 05:00 8.86519 114.01962
2015/08/17 06:00 7.7641563 113.87879
2015/08/17 07:00 7.8643656 118.650696
2015/08/17 08:00 8.169038 119.70377
2015/08/17 09:00 8.606855 120.45894
2015/08/17 10:00 9.127154 121.86478
2015/08/17 11:00 9.822982 122.06895
2015/08/17 12:00 10.166151 122.62399
2015/08/17 13:00 10.347406 122.63093
2015/08/17 14:00 10.366367 122.52514
2015/08/17 15:00 10.292953 123.61831
2015/08/17 16:00 9.116515 130.79095
2015/08/17 17:00 5.516539 155.18088
2015/08/17 18:00 3.568671 241.22289
2015/08/17 19:00 6.0487022 283.59705
2015/08/17 20:00 6.9024067 297.06335
2015/08/17 21:00 5.50967 307.17142
2015/08/17 22:00 4.032995 342.1582
2015/08/17 23:00 4.3821306 16.948927
2015/08/18 00:00 3.2921627 68.363045
2015/08/18 01:00 2.663975 108.40621
2015/08/18 02:00 2.6827576 145.95921
2015/08/18 03:00 2.6684296 150.37073
2015/08/18 04:00 2.0230749 152.89757
2015/08/18 05:00 1.0172505 171.78427
2015/08/18 06:00 0.9348873 224.54926
2015/08/18 07:00 1.3920687 244.41476
2015/08/18 08:00 1.5798836 247.10179
2015/08/18 09:00 1.6042123 243.80855
2015/08/18 10:00 1.5015383 247.32904
2015/08/18 11:00 1.4281918 250.76968
2015/08/18 12:00 1.4007812 257.5137
2015/08/18 13:00 1.2615949 267.31958
2015/08/18 14:00 1.0560632 282.52237
2015/08/18 15:00 0.8499208 327.64572
2015/08/18 16:00 1.3037314 30.49468
2015/08/18 17:00 3.0005672 63.048138
2015/08/18 18:00 4.6283345 83.31251
2015/08/18 19:00 4.983292 94.91423
2015/08/18 20:00 4.4252734 113.10049
2015/08/18 21:00 3.521813 135.18896
2015/08/18 22:00 3.1968477 139.43925
2015/08/18 23:00 3.4034534 119.375626
2015/08/19 00:00 7.4414186 76.72589
2015/08/19 01:00 6.9011726 72.30789
2015/08/19 02:00 6.71559 66.95756
2015/08/19 03:00 6.62764 60.86358
2015/08/19 04:00 6.4974804 55.194042
2015/08/19 05:00 5.886972 52.668312
2015/08/19 06:00 5.991887 53.05407
2015/08/19 07:00 5.9566784 56.25088
2015/08/19 08:00 6.037664 60.230106
2015/08/19 09:00 6.182175 64.05828
2015/08/19 10:00 6.1132255 65.88691
2015/08/19 11:00 6.0335374 64.901665
2015/08/19 12:00 6.1782336 62.597073
2015/08/19 13:00 6.417226 62.299606
2015/08/19 14:00 6.5490055 63.069786
2015/08/19 15:00 6.655925 62.883457
2015/08/19 16:00 6.7463593 60.65779
2015/08/19 17:00 7.0573144 57.121403
2015/08/19 18:00 7.292492 53.42935
2015/08/19 19:00 7.34682 50.858624
2015/08/19 20:00 7.232445 49.095356
2015/08/19 21:00 6.959308 46.533653
2015/08/19 22:00 6.770951 43.492184
2015/08/19 23:00 6.8339844 38.272316
2015/08/20 00:00 7.0628667 40.967957
2015/08/20 01:00 6.9316306 38.199398
2015/08/20 02:00 6.8849874 36.062
2015/08/20 03:00 6.8428216 33.478348
2015/08/20 04:00 7.149619 34.91902
2015/08/20 05:00 6.6092215 37.939404
2015/08/20 06:00 5.1635923 42.15957
2015/08/20 07:00 5.3422112 52.643734
2015/08/20 08:00 5.4127684 55.39857
2015/08/20 09:00 5.4465585 52.76058
2015/08/20 10:00 5.671138 50.84881
2015/08/20 11:00 6.1399713 51.855446
2015/08/20 12:00 6.5815716 57.44166
2015/08/20 13:00 6.924475 63.494022
2015/08/20 14:00 7.1810303 67.24882
2015/08/20 15:00 7.440994 67.75576
2015/08/20 16:00 8.02292 64.63808
2015/08/20 17:00 8.3965025 61.7447
2015/08/20 18:00 8.728612 58.49727
2015/08/20 19:00 9.031647 53.701717
2015/08/20 20:00 9.247994 49.2205
2015/08/20 21:00 8.788647 47.061016
2015/08/20 22:00 8.137723 41.862022
2015/08/20 23:00 7.957493 34.29491
2015/08/21 00:00 8.274039 5.5094295
2015/08/21 01:00 8.532162 4.257388
2015/08/21 02:00 8.811169 6.5795827
2015/08/21 03:00 8.92353 7.3319206
2015/08/21 04:00 8.884619 7.7363925
2015/08/21 05:00 8.061894 7.785014
2015/08/21 06:00 7.391862 10.291418
2015/08/21 07:00 7.0965743 15.578181
2015/08/21 08:00 6.8388476 20.35891
2015/08/21 09:00 6.723454 26.40823
2015/08/21 10:00 6.788574 31.960436
2015/08/21 11:00 6.803997 34.544403
2015/08/21 12:00 6.8763847 37.877754
2015/08/21 13:00 7.0015326 43.273422
2015/08/21 14:00 7.210424 48.83293
2015/08/21 15:00 7.4548974 52.111485
2015/08/21 16:00 7.5146627 52.972992
2015/08/21 17:00 7.670485 52.835102
2015/08/21 18:00 8.152588 51.83615
2015/08/21 19:00 8.3249 49.0571
2015/08/21 20:00 8.365282 46.47471
2015/08/21 21:00 8.324458 45.107082
2015/08/21 22:00 8.264928 43.02179
2015/08/21 23:00 8.328248 39.47522
2015/08/22 00:00 7.3618574 20.463268
2015/08/22 01:00 7.8307967 23.940523
2015/08/22 02:00 8.260285 26.846048
2015/08/22 03:00 8.505429 28.820253
2015/08/22 04:00 8.544181 29.457764
2015/08/22 05:00 7.963063 29.420753
2015/08/22 06:00 7.119175 26.999908
2015/08/22 07:00 6.6699734 23.923943
2015/08/22 08:00 6.732336 22.464056
2015/08/22 09:00 6.877816 23.283276
2015/08/22 10:00 6.7339153 23.805916
2015/08/22 11:00 6.348058 21.795986
2015/08/22 12:00 6.1957355 19.221766
2015/08/22 13:00 6.095697 19.972845
2015/08/22 14:00 6.037394 20.350492
2015/08/22 15:00 5.8288383 18.924314
2015/08/22 16:00 5.521885 15.589438
2015/08/22 17:00 5.1021338 10.007266
2015/08/22 18:00 4.836607 5.226148
2015/08/22 19:00 4.4558377 356.3072
2015/08/22 20:00 4.5286107 342.94882
2015/08/22 21:00 5.0854955 335.56265
2015/08/22 22:00 5.8590245 332.606
2015/08/22 23:00 6.741875 334.2428
2015/08/23 00:00 7.4804044 350.27966
2015/08/23 01:00 7.4532924 349.1983
2015/08/23 02:00 7.405839 348.7306
2015/08/23 03:00 7.2493925 348.83527
2015/08/23 04:00 6.7485647 348.78156
2015/08/23 05:00 5.649812 349.5055
2015/08/23 06:00 4.2353644 349.7247
2015/08/23 07:00 3.4440753 351.44574
2015/08/23 08:00 3.2282004 348.88184
2015/08/23 09:00 3.2810462 339.5737
2015/08/23 10:00 3.4755685 335.515
2015/08/23 11:00 3.5150611 335.78708
2015/08/23 12:00 3.4316845 339.46432
2015/08/23 13:00 3.2574284 342.61478
2015/08/23 14:00 3.1211622 344.16345
2015/08/23 15:00 3.2397783 345.4352
2015/08/23 16:00 3.4396772 348.90503
2015/08/23 17:00 3.5858157 354.55542
2015/08/23 18:00 3.318374 359.8854
2015/08/23 19:00 3.3144472 0.484712
2015/08/23 20:00 3.5040898 357.9272
2015/08/23 21:00 3.8086023 356.09726
2015/08/23 22:00 4.444489 351.7448
2015/08/23 23:00 5.5687714 348.7798
2015/08/24 00:00 6.6900954 344.2807
2015/08/24 01:00 6.7180047 340.16278
2015/08/24 02:00 6.6982164 334.0617
2015/08/24 03:00 7.0004463 326.38687
2015/08/24 04:00 7.4043164 320.822
2015/08/24 05:00 7.5207677 314.33652
2015/08/24 06:00 6.5443444 305.02002
2015/08/24 07:00 5.686711 303.5089
2015/08/24 08:00 5.28787 304.21762
2015/08/24 09:00 5.246418 309.14075
2015/08/24 10:00 4.878074 323.63385
2015/08/24 11:00 4.099856 356.26236
2015/08/24 12:00 3.891917 12.745471
2015/08/24 13:00 3.662771 19.944431
2015/08/24 14:00 3.4928885 26.228718
2015/08/24 15:00 3.4680812 34.04552
2015/08/24 16:00 3.521816 49.688183
2015/08/24 17:00 4.3646736 83.93004
2015/08/24 18:00 5.4883556 102.5344
2015/08/24 19:00 5.4466043 107.50202
2015/08/24 20:00 4.551448 110.23628
2015/08/24 21:00 3.421594 114.06
2015/08/24 22:00 2.2728038 118.46277
2015/08/24 23:00 1.1841867 115.8648
2015/08/25 00:00 0.5897636 0.20621316
2015/08/25 01:00 1.1257541 343.59183
2015/08/25 02:00 1.6421641 341.81366
2015/08/25 03:00 2.1963656 343.5042
2015/08/25 04:00 2.6548223 348.21475
2015/08/25 05:00 2.9511151 355.41977
2015/08/25 06:00 2.7991617 0.35457897
2015/08/25 07:00 2.061227 2.0228062
2015/08/25 08:00 2.3183186 21.809477
2015/08/25 09:00 3.0298352 46.608845
2015/08/25 10:00 3.009562 54.59321
2015/08/25 11:00 2.8785899 61.582756
2015/08/25 12:00 2.813632 66.67375
2015/08/25 13:00 2.7904098 75.37984
2015/08/25 14:00 2.762435 85.04363
2015/08/25 15:00 2.9510994 93.82305
2015/08/25 16:00 3.8514705 103.90841
2015/08/25 17:00 6.077979 112.06081
2015/08/25 18:00 7.1698513 117.00604
2015/08/25 19:00 6.9968443 121.56492
2015/08/25 20:00 6.457119 125.86184
2015/08/25 21:00 5.8698983 130.65083
2015/08/25 22:00 5.178517 135.98413
2015/08/25 23:00 4.3699284 140.51434
2015/08/26 00:00 2.6562848 138.13676
2015/08/26 01:00 2.064587 139.26132
2015/08/26 02:00 1.6139477 136.34377
2015/08/26 03:00 1.2834057 121.11618
2015/08/26 04:00 1.4477718 104.72198
2015/08/26 05:00 1.8715607 100.78341
2015/08/26 06:00 2.0607307 102.44621
2015/08/26 07:00 1.7484791 100.02225
2015/08/26 08:00 1.8401349 87.844765
2015/08/26 09:00 2.180073 78.40802
2015/08/26 10:00 2.771507 70.748955
2015/08/26 11:00 2.9507184 71.00896
2015/08/26 12:00 2.8720644 76.99532
2015/08/26 13:00 2.9589171 87.31122
2015/08/26 14:00 3.3019571 98.664055
2015/08/26 15:00 4.148691 109.742424
2015/08/26 16:00 5.52334 118.25449
2015/08/26 17:00 7.0096335 122.53882
2015/08/26 18:00 7.4674335 126.38269
2015/08/26 19:00 7.142837 132.42958
2015/08/26 20:00 6.630638 139.7277
2015/08/26 21:00 6.0087996 147.83914
2015/08/26 22:00 5.217188 156.75046
2015/08/26 23:00 4.2271004 166.46768
2015/08/27 00:00 3.3235781 226.5845
2015/08/27 01:00 3.244626 251.39606
2015/08/27 02:00 3.405294 269.52985
2015/08/27 03:00 3.6104028 284.05893
2015/08/27 04:00 3.6163354 296.5716
2015/08/27 05:00 3.184789 306.54147
2015/08/27 06:00 2.4427667 309.9334
2015/08/27 07:00 1.2629654 300.15286
2015/08/27 08:00 0.7327941 346.241
2015/08/27 09:00 1.0406953 58.78651
2015/08/27 10:00 1.6243826 75.66568
2015/08/27 11:00 2.0216935 78.153206
2015/08/27 12:00 2.1037405 82.31016
2015/08/27 13:00 2.0962183 91.77503
2015/08/27 14:00 2.2146056 104.65659
2015/08/27 15:00 2.7759533 118.6193
2015/08/27 16:00 4.1569824 129.21062
2015/08/27 17:00 6.1843925 135.2969
2015/08/27 18:00 6.9454393 144.93407
2015/08/27 19:00 6.5781555 154.59717
2015/08/27 20:00 5.8598056 163.79468
2015/08/27 21:00 5.288247 174.39143
2015/08/27 22:00 4.885228 186.6967
2015/08/27 23:00 4.5451393 200.22531
2015/08/28 00:00 4.3211107 217.85287
2015/08/28 01:00 4.252451 228.72366
2015/08/28 02:00 4.233571 236.81311
2015/08/28 03:00 4.217525 245.8658
2015/08/28 04:00 4.0526686 254.1126
2015/08/28 05:00 3.7389503 257.681
